Date, Hour, TOU,GB,EPT,EUR_SE,Central Asia,PRC,FR,BNL,DE,CH,PL,SC,BL,IT
7/16/2035,20,OnPeak,20971.21,63856.75,43644.14,36082.45,1131681,59199.88,31855.42,81913.38,19642.03,44018.23,32560.31,1662.16,64937.45
7/16/2035,21,OnPeak,24268.94,64058.78,44334.96,35672.46,1175043,57869.66,31336.18,79413.28,19348.6,43698.61,33059.94,1709.101,64659.14
7/16/2035,22,OnPeak,23567.38,63339.24,44071.61,36446.18,1215988,62766.41,31821.51,77331.89,19126.96,43833.66,32361,1439.001,60531.34
7/16/2035,23,OffPeak,19857.8,59234.7,40713.3,36201.44,1227453,60128.53,30386.68,71727.79,18046.88,42193.05,31467.3,1240.971,55788.57
7/16/2035,24,OffPeak,13125.65,55529.41,36677.87,37260.68,1184318,52718,27579.84,67013.82,16700.28,39853.23,30471.54,1061.96,51075.61
7/17/2035,1,OffPeak,9239.779,52312.72,33279.7,36532.26,1023497,49988.75,25978.02,64453.8,16325.29,38902.87,37642.8,943.5789,47378.82
7/17/2035,2,OffPeak,9017.063,49396.79,31280.17,29618.66,866541.1,46365.46,24940.05,62748.69,16854.23,37834.08,37302.57,1069.605,44761.34
7/17/2035,3,OffPeak,10080.92,48188.38,29462.16,18736.27,722171.9,43053.87,24534.46,63274.98,17017.32,36865.22,36845.95,1172.316,43463.77
7/17/2035,4,OffPeak,14890.37,47582.57,28563.5,6525.476,431185,40846.26,24540.6,64669.98,16562.41,33411.55,37302.57,1441.816,42868.81
7/17/2035,5,OffPeak,19977.33,47692,25083.18,-1227.954,337489.8,39003.71,23901.89,60501.26,14043.1,28722.13,39540.92,1914.931,36893.14
7/17/2035,6,OnPeak,21197.15,46647.65,19552.41,-5520.27,326194.7,34912.82,21884.02,53892.38,6501.647,28336.45,41355.94,2407.929,22676.44
7/17/2035,7,OnPeak,24410.25,36326.85,14441.03,-6262,295779.3,30405.55,20396.28,44224.84,-768.4143,26902.36,43412.97,2715.606,9173.236
7/17/2035,8,OnPeak,29294.97,22260.35,13385.69,-6262.006,422884.6,25980.6,17458.51,29008.8,-8184.226,24989.63,45179.07,2843.414,-3804.828
7/17/2035,9,OnPeak,29577.79,8050.769,9743.112,-6121.106,436071.1,21558.72,15542.14,14735.92,-15582.03,25116.55,46156.9,2783.406,-18147.83
7/17/2035,10,OnPeak,27915.27,-368.158,7673.969,-735.3638,655830.9,16224.99,12177.45,5724.97,-21544.66,23211.34,46362.82,2775.483,-29552.99
7/17/2035,11,OnPeak,27612.6,-390.0696,7141.357,4917.364,911700.4,12723.94,11192.69,-1701.361,-19947.59,22733.75,47473.59,2695.827,-29653
7/17/2035,12,OnPeak,25095.47,-415.6616,10417.24,12198.05,1054474,12071.09,8484.027,-5023.114,-17588.63,24388.05,45047.83,2634.038,-29553
7/17/2035,13,OnPeak,26359.48,-423.5352,14166.08,20814.34,1129107,8346.612,10286.46,-3256.433,-16527.39,27651.51,45021.3,2561.337,-26143.55
7/17/2035,14,OnPeak,27351.64,-412.8601,18249.97,33857.81,1176633,8054.229,11301.22,3081.732,-17195.39,29671.45,43990.7,2585.398,-13785.44
7/17/2035,15,OnPeak,26902.77,-408.7341,24355.14,40982.63,1124440,10782.31,14360.43,14532.21,-14467.37,33743.81,43741.06,2550.375,3482.349
7/17/2035,16,OnPeak,28646.43,2842.09,31301.51,38978.2,1074850,16606.22,16048.14,28762.69,-4601.446,38375.15,40001.7,2687.545,23244.85
7/17/2035,17,OnPeak,34472.48,20712.66,37960.02,36022.89,1063861,25791.14,19796.19,44728.19,1323.825,41261.76,44354.83,2975.528,34477.62
7/17/2035,18,OnPeak,39320.14,37263.19,42366.43,35032.32,1056507,34214.34,22441.36,61446.07,9409.598,42556.68,43856.45,3075.894,49494.66
7/17/2035,19,OnPeak,40207.12,53505.99,43268.74,34521.03,1006190,39463.42,22225.33,72997.05,16495.99,41482.16,42952.15,3208.58,60003.29
7/17/2035,20,OnPeak,36703.25,62435.35,43293.91,29975.21,1000218,38964.46,19918.51,72483.99,18728.63,38899.1,41647.94,3048.278,59800.47
7/17/2035,21,OnPeak,31636.53,62259.66,43080.99,29772.25,1053694,38914.27,16290.37,66628.51,17824.98,38216.7,41573.33,2829.568,59387.28
7/17/2035,22,OnPeak,27437.3,61960.19,42732.09,30623.39,1110218,44463.98,15966.32,64471.94,17253.34,38924.52,40997.33,2539.785,55458.29
7/17/2035,23,OffPeak,21742.09,58238.25,40137.79,31503.3,1141049,42943.16,15030.96,60069.54,16287.02,38383.61,38968.02,2145.813,51198.56
7/17/2035,24,OffPeak,13794.79,55856.9,36995.09,31615.42,1103557,35448.48,13699.63,56299.57,15698.71,38201.84,32364.47,1964.111,46885.18
7/18/2035,1,OffPeak,7323.254,52565.13,33320.14,32398.39,957382.1,33894.75,13058.93,54192.57,15701.49,37885.11,36856.4,1896.756,42981.04
7/18/2035,2,OffPeak,4249.24,50153.87,31478.8,27078.66,837940.8,32066.23,12783.38,52632.02,15947.08,36637.73,36390.82,1923.452,40767.2
7/18/2035,3,OffPeak,2738.162,48711.05,30588.13,16704.89,626209.9,31349.8,12954.92,52354.02,15439.46,35659.58,35813.32,1941.344,39930.55
7/18/2035,4,OffPeak,-224.5667,47922.83,30376.69,6790.479,347710.4,32480.44,12904.42,52918.23,14977.21,31501.68,35477.57,2129.925,39656.77
7/18/2035,5,OffPeak,-4624.072,47740.6,24951.97,-2009.406,226141.3,33773.99,11764.08,44910.63,12193.42,25595.12,35822.28,2400.853,32714.57
7/18/2035,6,OnPeak,-9117.654,44567.44,17801.99,1738,133124,32902.25,10119.34,33026.47,5019.904,21107.04,37087.69,2726.4,14680.14
7/18/2035,7,OnPeak,-14420.17,31389.31,12187.03,-3104.541,131368.1,31476.49,7489.2,19971.04,-3304.601,19068.56,35011.67,2977.66,-3444.8
7/18/2035,8,OnPeak,-22999.6,16031.31,8238.034,-8000,165110.3,31350.77,3364.307,6701.776,-11909.1,17095.18,36130.77,3140.138,-20460
7/18/2035,9,OnPeak,-25349.55,4227.38,5459.381,3552.536,206661.4,30134.3,-373.5718,-5901.648,-18745.24,16499.69,36941.64,3122.082,-29267
7/18/2035,10,OnPeak,-8453.388,1483.374,4143.756,1738,552345.9,29727.99,-3360.831,-15928,-9349.869,15884.58,38843.42,3022.744,-29553.01
7/18/2035,11,OnPeak,-3307.501,3737.219,4145.444,4676.819,884330.5,26940.93,-3113.535,-19660.02,-5650.001,16347.05,37910.27,2941.555,-14450.42
7/18/2035,12,OnPeak,-3500,3719.897,5896.219,12578.26,1091866,27988.95,-2733.984,-24499.99,-3983.167,17964.69,41880.73,2959.566,-7226.935
7/18/2035,13,OnPeak,-2506.75,3707.715,8335.504,22074.28,1139619,27088.34,-2690,-23143.13,-5137.578,20125.57,41439.03,3011.819,-9641.669
7/18/2035,14,OnPeak,-2808.676,3710.626,12721.51,32802.43,1181090,27486.71,-2471.28,-16314.79,-3638.075,22920.83,39543.52,2945.094,-12367
7/18/2035,15,OnPeak,-4500.003,3721.741,18670.39,38247.34,1188194,29758.77,1140.298,-4234.418,-10698.9,27381.21,39411.87,3003.47,-8644.635
7/18/2035,16,OnPeak,-4500,-266.9128,25312.25,37437.13,1187632,34151.24,6279.12,12073.49,-11204.29,31971.12,38001.94,3166.804,-8455.365
7/18/2035,17,OnPeak,-4500,2892.438,32803.98,35443.4,1199539,41721.4,12063.88,30076.09,-2481.828,35939.81,40351.53,3280.205,11428.71
7/18/2035,18,OnPeak,-4500,19667.09,37575.64,35900.87,1211840,48011.08,16231.15,46994.95,6054.042,38417.26,41476.34,3398.586,33876.36
7/18/2035,19,OnPeak,-2674.512,35796.87,38340.05,34746.12,1183672,52968.89,19166.81,57167.48,13741.78,36130.71,40754.1,3434.384,47776.59
7/18/2035,20,OnPeak,2903.912,46840.8,38991.88,30456.95,1205594,51266.38,18590.03,52890.73,15482.18,33585.48,39869.21,3255.082,48983.92
7/18/2035,21,OnPeak,5371.86,50046.43,39681.14,28713.14,1281855,50646.53,16465.71,45512.78,15084.68,33074.75,39957.25,3115.243,49052.96
7/18/2035,22,OnPeak,8879.553,51272.29,39397.55,26812.33,1342010,56105.92,15277.55,42285.09,14822.7,32499.54,39282.76,2983.763,45844.36
7/18/2035,23,OffPeak,13460.64,48553.8,37283.48,23473.55,1366724,53208.03,12511.52,37329.99,14215.81,31356.12,37938.27,2695.88,42020.25
7/18/2035,24,OffPeak,13062.26,45326.15,34922.32,23552.64,1293936,44620.71,9788.734,33688.02,14359.39,30068.9,36557.95,2549.154,38334.72
7/19/2035,1,OffPeak,12025.16,41956.75,32545.52,23236.75,1127606,40357.78,7759.915,31655.92,14322.98,29317.41,31327.06,2417.319,35008.86
7/19/2035,2,OffPeak,11147.37,39499.49,31056.05,17963.29,906524.3,33676.36,6181.992,30536.83,14163.02,29673.31,30607.96,2227.905,33244.3
7/19/2035,3,OffPeak,8939.447,38408.71,30049.64,10361.82,663945.3,29954.19,4560.602,29730.15,13916.81,29609.48,34331.55,2006.61,31848.27
7/19/2035,4,OffPeak,9527.01,37991.48,28662.95,2771.277,513184.1,30602.58,3934.918,29654.24,13424.42,25104.99,33980.88,1703.41,31429.35
7/19/2035,5,OffPeak,10619.44,37678.48,23050.59,1738,188104.6,32482.82,3744.164,22025.15,10734.56,19291.41,34285.29,1634.016,23619.26
7/19/2035,6,OnPeak,10224.05,34613,15526.08,-5431.387,-20191.7,32502.39,4663.059,11623.86,5110.485,15135.49,35103.04,1658.427,3477.426
7/19/2035,7,OnPeak,10628.8,23096.06,9294,0,-11080.96,32931.95,4586.198,-76.7029,-1880.934,11627.16,27114.78,1644.646,-16716.09
7/19/2035,8,OnPeak,11438.5,8482.11,5843.54,0,99898.83,31751.55,2135.617,-17067.27,-9045.494,9450.995,27503.63,1789.256,-32101.07
7/19/2035,9,OnPeak,13591.42,-815.8325,2661.893,1738,385381.8,26068.95,-2308.328,-30821.48,-5656.055,8864.896,39714.01,1789.902,-21553
7/19/2035,10,OnPeak,13778.94,3867.041,943.6157,2435.379,607978,23780.54,-7299.942,-20814.86,-3820.967,8927.353,40783.94,1848.04,-20533.91
7/19/2035,11,OnPeak,16021.09,3836.218,1163.129,6674.182,807154.1,19275.09,-3490,-17807.72,-3700.966,9683.463,41154.01,1890.748,-19544
7/19/2035,12,OnPeak,12567.84,3811.45,2506.61,15269.96,1128518,20339.2,-3490,-20500.01,-3580.966,11669.93,40885.7,1891.166,-19459.33
7/19/2035,13,OnPeak,9004.373,3788.531,4528.433,23344.1,1275053,20444.7,-3490.002,-20500,-479.2419,15077.95,40931.1,1959.203,-14417.82
7/19/2035,14,OnPeak,10298.99,3780.823,7689.313,36469.67,1348674,20550.2,-2737.058,-21380.6,-340.9668,16595.43,38785.89,1997.955,-4746.015
7/19/2035,15,OnPeak,12360.13,3791.98,16367.56,38901.52,1357573,22520.79,-4612.766,-18500.01,-1920.967,19544,41025.68,1953.744,-7613.999
7/19/2035,16,OnPeak,17770.62,3801.093,24627.03,34914.96,1346312,27279.65,-3160.623,-8179.504,-2036.388,23475.71,36421.94,1843.146,-14972.48
7/19/2035,17,OnPeak,22811,-192.7002,27101.29,33918.45,1329821,33567.43,5233.35,9678.895,591.8365,26496.64,36636.7,1815.252,2704.001
7/19/2035,18,OnPeak,30755.62,9470.956,32706.97,33229.9,1319450,42833.81,11653.63,26002.19,7915.047,27050.2,36032.2,1629.215,24597.83
7/19/2035,19,OnPeak,36612.77,29657.93,33968.11,31087.44,1271213,49267.37,15221.38,34347.82,13947.33,23987.88,29214.09,1355.607,37793.4
7/19/2035,20,OnPeak,39013.05,43911.96,34825.11,25977.36,1266423,51300.01,16556.26,33425.29,16143.75,19592.74,24904.84,1004.721,40110.18
7/19/2035,21,OnPeak,38929.58,48970.84,35628.68,25707.12,1332180,53257.88,16189.07,30457.93,16275.76,18775.57,21676.41,750.185,41764.84
7/19/2035,22,OnPeak,39537.29,52277.37,35143.27,25419.6,1387782,59867.32,16354.24,30052.33,16580.47,19097.92,19141.71,501.5042,39940.22
7/19/2035,23,OffPeak,39703.19,49963.92,31493.95,25888.42,1405472,57661.05,15107.71,27118.74,15741.54,19787.79,20798.58,330.378,36419.68
7/19/2035,24,OffPeak,35587.51,45624.64,27372.31,26308.84,1307424,50800.02,13824.71,26022.35,14782.21,20707.1,17329.36,217.0977,32859.6
7/20/2035,1,OffPeak,32309.63,41496.01,23586.76,25675.31,1173748,49323.21,13298.31,26047.24,14267.98,21563.05,13528.57,125.6197,30863.65
7/20/2035,2,OffPeak,31193.71,38835.34,21138.32,18463.9,1003371,47438.69,13752.09,26852.54,14285.32,22185.6,10999.33,-7.3744,29933.29
7/20/2035,3,OffPeak,29731.28,37548.86,19153.34,6741.821,786805.5,45988.37,14749.28,28480.41,14205,22236.26,7403.253,-250.8009,29702.05
7/20/2035,4,OffPeak,29888.3,37308.92,17392.35,-6261.997,578600.9,47006.48,15565.11,32347.46,14016.22,19226.58,4587.869,-521.3989,30286.3
7/20/2035,5,OffPeak,31200.26,38074.5,11918.24,-6262,386190.3,50117.27,16248.77,33515.43,12577.68,16443.62,4729.501,-270.076,25943.8
7/20/2035,6,OnPeak,31360.79,39087.8,2946.576,-16000,224582.5,52043.08,16992.58,37543.36,10025.33,19113.99,7598.147,374.271,14844.3
7/20/2035,7,OnPeak,36324.92,28759.28,-3857.336,-16000,383724.9,53534.17,18222.83,32598.91,5719.11,17402.33,7149.268,687.6053,5140.332
7/20/2035,8,OnPeak,40996.02,13649.23,-9550.079,-16000,261555.7,51697.64,17178.67,19954.49,2015.613,14294.42,1524.457,71.3341,-5930.561
7/20/2035,9,OnPeak,39062.14,2899.017,-13663.5,-16000,481444,48095.25,12882.66,9135.852,2608.916,11619.69,-3316.772,-738.5212,-17672.8
7/20/2035,10,OnPeak,37181.7,-349.9695,-12119.45,-16000,739732.3,46211.05,12109.38,4794.184,1977.203,10621.85,3919.705,-1053.059,-26766.26
7/20/2035,11,OnPeak,31038.29,-368.6707,-5856.866,-6262,999635.8,49319.65,7604.517,-1213.702,1825.842,10005.62,6379.501,-1023.882,-21428.29
7/20/2035,12,OnPeak,26731.81,-393.9026,739.6606,-6262.002,1175310,46976.92,10435.51,-1674.561,3028.68,10822.49,7781.796,-799.2878,-15899.99
7/20/2035,13,OnPeak,23157.23,-403.8086,-1668.091,2164.737,1298469,44962.77,15534.96,7912.329,2491.46,13174.08,7767.911,-785.8188,-15614
7/20/2035,14,OnPeak,23224.13,-397.9431,-2374.994,14303.08,1385880,44664.76,17492.21,21108.59,2030.042,16848.82,4665.231,-877.4658,-15026
7/20/2035,15,OnPeak,24128.72,-394.3298,970.7764,21168.26,1412128,45010.21,19402.44,28747.89,1599.297,19614.97,3851.81,-987.2043,1958.118
7/20/2035,16,OnPeak,27435.47,-399.6216,8600.732,21534.46,1419462,48569.26,24628.25,40385.58,10862.99,23262.72,4625.019,-1114.01,19380.34
7/20/2035,17,OnPeak,34603.05,-397.9309,18297.07,21150.13,1416741,49462.64,28829.27,51735.71,11691.95,24345.5,3815.329,-925.7473,33204.32
7/20/2035,18,OnPeak,39973.59,15888.66,26536.13,21143.36,1405460,54119.64,29292.97,59519.8,15584.29,24386.32,3796.512,-907.4966,48914.54
7/20/2035,19,OnPeak,44391.37,34670.59,29124.19,21799.22,1342558,56243.58,29999.87,62965.26,18896.85,20888.17,3977.094,-1082.66,56691.18
7/20/2035,20,OnPeak,47675.67,50071.64,30767.24,27833.53,1319203,53961.63,29979.96,60564.29,19607.39,17895.55,-6643.927,-1349.174,56670.4
7/20/2035,21,OnPeak,47521.29,53131.79,32241.39,28691.96,1360455,53241.31,28393.68,57281.02,19208.38,17197.53,-7718.573,-1526.313,56556.1
7/20/2035,22,OnPeak,45390.45,53555.3,30980.39,30475.12,1384549,57963.98,28882.66,54312.95,19075.96,15459.14,-8570.031,-1899.949,51463.92
7/20/2035,23,OffPeak,41998.41,50816.67,26575.12,31884.12,1362686,54706.98,27831.45,47881.13,17941.57,12439.46,-9840.186,-2520.898,46056.53
7/20/2035,24,OffPeak,34579.97,48539.34,21784.58,32538.71,1243615,47718.05,25845.56,43136.16,16710.06,9904.617,-9486.828,-2863.658,40843.17
7/21/2035,1,OffPeak,29355.98,45250.76,18098.52,34341.99,1035665,46886.48,24312.8,40722.28,15819.56,8658.691,-7111.542,-2969.932,36914.21
7/21/2035,2,OffPeak,27439.17,42849.2,15959,30406.29,919015.8,44698.97,23164.74,38755.47,16289.07,7742.786,-6604.001,-2874.698,35310.93
7/21/2035,3,OffPeak,26365.85,41329.11,15237.23,18163.71,653614.6,43261.2,22947.84,37879.06,15750.62,6782.8,-6604.001,-2720.958,32478.39
7/21/2035,4,OffPeak,26850.86,40813.24,15577.74,7799.033,438916.4,43820.07,23082.94,39365.29,15349.04,4161.469,-6604.013,-2000.997,30941.36
7/21/2035,5,OffPeak,27874.51,41949.91,12177.5,2669.574,240679.9,46243.26,23410.89,39657.3,13911.48,1094.781,-2602.203,-913.7841,25989.21
7/21/2035,6,OnPeak,28567.12,41969.2,6500.571,1738,253839,47169.27,22200.4,42432.45,11130.94,-1092.92,3579.803,6.8359,17711.96
7/21/2035,7,OnPeak,32557.46,30276.4,851.0406,1738,254659.2,46740.43,22609.78,39161.99,12362.6,-4773.544,4729.864,330.3486,12259.5
7/21/2035,8,OnPeak,36764.79,15998.6,-4097.461,-2241.687,463243.6,42875.02,21645.99,32427.47,10927.47,3518.03,2338.736,-119.4084,1287.024
7/21/2035,9,OnPeak,35235.29,3247.412,-7900.442,-1185.797,495817.2,37728.83,19220.9,21568.03,6559.432,800,130.4535,-589.5737,-10150.51
7/21/2035,10,OnPeak,32358.11,-1910.095,-8843.997,2695.154,666611.4,36608.89,15773.77,15321.39,4512.02,5400.003,796.0052,0,-11300.78
7/21/2035,11,OnPeak,27997.3,-379.9255,-7285.739,7347.281,957206.6,31295.68,12466.97,12668.71,5119.461,800,1829.453,-444.8837,-18223.71
7/21/2035,12,OnPeak,24501.87,-404.5532,-3460.922,14087.97,1234976,25616.71,4789.89,4600.305,-1960.521,799.9939,4617.001,-118.084,-22534.5
7/21/2035,13,OnPeak,24293.58,-412.2498,2282.861,21899.46,1267499,23263.87,2438.571,3956.396,1552.144,788.7085,8049.856,158.8875,-10760.35
7/21/2035,14,OnPeak,23341.78,-402.7527,8202.802,32471.15,1305528,23799.78,-498.3429,9530.311,4246.327,780.0232,11931.62,455.2711,-1101.166
7/21/2035,15,OnPeak,25222.44,-403.3264,15723.77,36883.57,1307864,25084.15,-2567.19,12375.46,5911.838,1438.782,14429.47,583.9664,10978.11
7/21/2035,16,OnPeak,30124.19,-401.9409,24017.01,35593.91,1319815,29232.3,-4787.366,22252.31,9778.162,6455.92,15964.03,594.1418,19428.04
7/21/2035,17,OnPeak,38240.49,13785.75,32062.85,33590.24,1357733,34046.96,-3340.466,33347.22,12248.56,6870.923,18311.89,810.9062,34924.2
7/21/2035,18,OnPeak,45995.5,31342.53,37734.02,33989.28,1441470,43329.85,-303.4393,41977.21,16100.58,11897.02,22120.92,1377.33,47203.89
7/21/2035,19,OnPeak,52666.7,49291.02,38684.66,33375.79,1512369,49188.74,4213.129,48514.06,18882.57,16714.92,24256.68,1454.724,55795.26
7/21/2035,20,OnPeak,55997.7,62208.24,39839.6,37216.19,1545911,49374.82,7112.109,47948.08,19427.15,15013.57,23684.43,1370.529,55970.18
7/21/2035,21,OnPeak,55614.95,63704.91,40672.47,36820.09,1507552,50444.76,8142.042,46741.54,19084.41,15959.12,23566.81,1424.729,55501.27
7/21/2035,22,OnPeak,53278.66,62148.68,40381.38,37368.97,1485596,56485.37,9694.731,45229.42,18467.9,15566.21,22675.51,1310.135,50132.05
7/21/2035,23,OffPeak,49222.94,58046.34,37661.13,36276.32,1438989,53808.52,9021.315,39618.17,17623.83,13941.39,20449.19,1083.856,44704.48
7/21/2035,24,OffPeak,43039.62,54540.69,34403.22,36740.46,1341700,46240.02,7562.659,35514.79,16379.74,12838.79,18189.44,951.8356,39132.3
7/22/2035,1,OffPeak,39104.16,50766.43,31143.61,35739.65,1205379,44748.2,6704.208,33137.48,15795.3,11731.77,16468.96,885.8251,35931.02
7/22/2035,2,OffPeak,37356.04,48041.26,29032.72,30606.9,989264.6,41757.21,5715.03,31151.31,15840.89,11467.39,14759.84,841.4324,34872.57
7/22/2035,3,OffPeak,36517.07,46403.72,27937.29,20300.26,721202.1,40090.79,4998.824,30257.96,15565.38,11170.51,12536.42,616.9888,34866.52
7/22/2035,4,OffPeak,35683.08,45735.65,27537.75,9050.717,437495.3,40597.28,5351.585,32469.17,15139.22,9514.874,12639.4,978.0329,35490.94
7/22/2035,5,OffPeak,35336.37,46585.36,23222.31,4020.737,236589.5,42935.39,5748.017,33990.38,14273.73,8026.376,15002.19,1525.112,32784
7/22/2035,6,OffPeak,34536.74,45906.79,17588.08,1737.994,253839.1,44165.56,7316.205,37039.4,10599.08,7492.578,19318.15,2069.836,23028.08
7/22/2035,7,OffPeak,38094.4,33399.64,14161.77,-611.5051,325913,43953.5,6923.924,31118.16,9303.168,5045.697,20440.12,2265.248,11094.56
7/22/2035,8,OffPeak,41796.62,18836.6,11071.26,-1905.536,448746,41744.36,4678.213,17678.33,6310.262,-695.7642,17370.73,2074.494,-2231.299
7/22/2035,9,OffPeak,39454.4,5390.509,8146.655,-1030.664,515886,37639.77,-32.962,-1611.841,733.5526,-6112.5,12683.21,1584.978,-9855.566
7/22/2035,10,OffPeak,36181.21,-360.2173,4712.708,3586.615,605131.3,33691.95,-6657.953,-15959.12,-1494.601,-9219.049,11072.69,1290.031,-29486.57
7/22/2035,11,OffPeak,32620.42,-378.4729,3190.561,8802.997,809394.7,32062.4,-11379.95,-24003.79,-1906.276,-8600.037,12331.85,1232.225,-18841.32
7/22/2035,12,OffPeak,31636.86,-397.5586,3702.06,15609.71,1061669,29881.99,-13172.07,-29793.63,-7390.397,-3659.064,14669.1,1430.809,-14051.32
7/22/2035,13,OffPeak,31608.29,3599.683,5564.529,24094.01,1220347,28986.13,-13124.78,-30306.35,-5255.728,-3735.107,17498.43,1498.373,-8219.013
7/22/2035,14,OffPeak,34918.77,3613.031,7574.905,37279.43,1235757,31030.4,-9337.756,-25499.99,58.8562,-3689.624,22653.76,1688.605,-13771.54
7/22/2035,15,OffPeak,35108.25,-382.1838,11998.5,44750.23,1219307,31866.48,-4707.266,-19609.08,344.3359,-9198.645,22832.91,1819.246,-2773.395
7/22/2035,16,OffPeak,37288.92,-378.8025,16650.25,43303.74,1217644,36455.44,-2404.401,-7759.394,6177.194,-587.616,27758.46,1836.22,23075.3
7/22/2035,17,OffPeak,42086.96,13737,22556.8,41219.37,1250845,40647.24,1469.94,7061.7,7967.848,361.6211,29527.49,1990.602,37274.56
7/22/2035,18,OffPeak,48201.5,31481.34,27271.23,40456.74,1327907,47010.27,6758.511,28504.19,13931.42,6810.779,38393.4,2165.058,48983.7
7/22/2035,19,OffPeak,51156.65,49640.14,28872.5,40318.09,1394291,52528.45,10148.81,41554.5,18560.79,10304.16,37684.59,1909.077,58714.68
7/22/2035,20,OffPeak,52335.46,61189.61,30811.94,40761.37,1424203,51088.76,10163.85,40851.45,19375.24,6913.418,36206.01,1599.875,59148.7
7/22/2035,21,OffPeak,50306.77,62288.82,33007.38,38140.48,1381558,50936.05,9656.592,38899.27,19123.94,6865.347,28046.36,1443.596,59022.78
7/22/2035,22,OffPeak,49107.41,62002,33710.09,36551.92,1372304,55142.1,9307.761,36278.39,18530.69,6414.697,25525.51,1201.356,54640.76
7/22/2035,23,OffPeak,44553.91,57962.05,31223,37287.6,1348764,51561.31,7817.419,31753.3,17466.26,6402.93,22964.54,1066.368,50029.82
7/22/2035,24,OffPeak,37477.6,54967.69,27848.32,38022.74,1250130,44328.04,6750.696,29021.47,16295.28,7613.449,21753.79,984.0294,45067.91
7/23/2035,1,OffPeak,32540.39,51290.41,24603.02,38628.52,1144759,43607.13,6964.464,28760.73,15798.46,9396.246,24783.25,1108.672,41746.94
7/23/2035,2,OffPeak,30933.15,49224.42,22797.69,33737.7,959809.1,41275.07,7559.766,29043.17,15770.48,10596.21,23155.72,1107.234,39764.54
7/23/2035,3,OffPeak,30108.77,47938.11,22324.31,24496.77,712112,39965.64,7945.946,29604,15569.56,10506.43,19274.81,1005.406,39208.58
7/23/2035,4,OffPeak,29510.42,47585.02,21921.7,14896.61,545632.3,41741.34,8601.196,31383.44,15162.45,7295.908,19033.38,1181.278,38999.42
7/23/2035,5,OffPeak,29072.83,48750.03,17406.71,7460.965,381274.5,45337.9,8878.068,32013.74,14410.05,4234.415,20489.37,1692.848,34915.71
7/23/2035,6,OnPeak,28976.86,48338.8,11155.35,2278.07,236200,48114.19,9555.173,31445.68,10971.13,3179.108,24823.48,2338.451,24999.86
7/23/2035,7,OnPeak,31970.5,36528.52,7191.626,-2646.918,265593.2,48157.63,8091.854,17770.81,4718.835,462.7747,37433.1,2662.7,12224.5
7/23/2035,8,OnPeak,34755.87,22096.16,4845.804,1738,250878.2,44348,4779.016,-3037.897,-1474.442,2000,26225.8,2300.676,4615.631
7/23/2035,9,OnPeak,32075.03,8061.267,3070.27,1738,387968.2,39896.14,-913.3209,-23665.53,-11019.77,521.0938,19190.58,2006.037,-13059.09
7/23/2035,10,OnPeak,24683.71,-336.4746,2410.806,1738,713952.4,36679.95,-6633.389,-23556.41,-13168.3,10239.49,22521.98,1988.2,-7899.994
7/23/2035,11,OnPeak,17655.81,-351.3916,2575,4137.543,1055834,35666.05,-10328.74,-25555.1,-11030.37,11104.23,23428.83,2087.456,-8000
7/23/2035,12,OnPeak,13270.48,-371.8445,2575.003,10005.65,1307411,35462.39,-11927,-25137.04,-6970.254,12158.52,34734.4,2402.013,-7900
7/23/2035,13,OnPeak,14062.72,-373.6206,2727.237,17423.05,1455560,34081.55,-10341.17,-25703.7,-6746.674,13183.69,23845.59,2723.471,-7614.001
7/23/2035,14,OnPeak,13898.68,210.6934,4516.128,30642.87,1539590,35471.52,-12074.41,-25499.99,-3024.034,11381.78,29132.63,2839.692,-7025.989
7/23/2035,15,OnPeak,12544.19,3404.84,7439.172,40352.03,1559039,38671.37,-10559.26,-25499.99,-11033.21,9220.334,37024.28,3002.461,11676.61
7/23/2035,16,OnPeak,14573.83,-354.2969,11367.75,40472.22,1548855,41938.12,-6303.784,-27729.76,-4555.826,4936.493,37186.04,2965.046,28490.38
7/23/2035,17,OnPeak,20798.48,6492.236,16159,40159.56,1519041,46489.47,-785.4034,-11396.93,3397.803,3267.166,35826.38,3127.395,43079.68
7/23/2035,18,OnPeak,30046.58,24593.39,21760.69,40237.07,1466757,54258.4,4798.843,13731.88,12838.29,7780.362,35098.61,3320.287,55950.98
7/23/2035,19,OnPeak,38562.03,43168.81,24686.6,39815.84,1388596,57304.27,6380.026,33606.5,16798.76,13637.63,34361.59,3297.807,64056.46
7/23/2035,20,OnPeak,41235.23,55318.77,28197.89,37478.27,1361529,54883.23,4822.431,34665.78,17532.47,11495.4,33467.88,3128.038,63910.36
7/23/2035,21,OnPeak,38933.01,57325.56,31419.12,36442.9,1404091,55097.3,2316.522,33906.67,17177.14,12964.45,29820.19,2998.284,63509.5
7/23/2035,22,OnPeak,37173.02,57768.07,34035.47,36523.9,1434588,59861.74,2276.254,34403.5,16976.85,15312.31,24188.31,2679.505,59300.09
7/23/2035,23,OffPeak,33878.96,54538.03,32741.91,35805.71,1415963,56293.74,2666.275,32781.46,16226.94,17377.74,22940.92,2324.36,54938.89
7/23/2035,24,OffPeak,28126.78,52000.91,30578.82,36662.74,1318243,48909.06,3721.14,32880.11,15742.75,18715.09,29734.01,2186.959,50116.75
