Date, Hour, TOU,GB,EPT,EUR_SE,Central Asia,PRC,FR,BNL,DE,CH,PL,SC,BL,IT
2/5/2035,18,OnPeak,77386.48,70750.82,54778.64,49600.32,1640131,94686.92,40717.56,108504.8,27239.84,62168.51,73311.23,6341.743,69005.55
2/5/2035,19,OnPeak,83316.14,73142.95,55233.2,50157.91,1568268,101092.4,41582.85,111085.1,27373.2,61209.79,71993.62,6111.689,69268.14
2/5/2035,20,OnPeak,82567.45,76622.96,54102.68,44910.2,1537925,97346.23,40214.47,108625.1,26039.83,60757.45,70546.17,5932.761,67089.5
2/5/2035,21,OnPeak,79176.84,76978.68,51742.66,44414.84,1574813,90783.73,38377.05,102508.5,24441.58,58994.2,68251.16,5613.916,63347.47
2/5/2035,22,OnPeak,73839.97,74656.93,49114.27,43831.57,1588642,86313.07,36233.15,96839.74,23035.72,55510.36,66511.23,5077.127,58269.57
2/5/2035,23,OffPeak,66431.75,69666.56,46784.44,43136.28,1552705,89642.41,34807.5,92855.58,23096.82,52208.38,63704.4,4610.303,51780.94
2/5/2035,24,OffPeak,58809.35,62989.3,43699.82,43831.04,1467594,88797.65,33432.94,87282.11,22214.39,49108.15,60284.25,4249.778,46376.29
2/6/2035,1,OffPeak,51884.36,58540.06,41007.69,45203.9,1340744,82778.54,31310.69,82146.49,22083.01,46739.09,57840.02,4050.682,41818.99
2/6/2035,2,OffPeak,50047.77,54155.84,39130.76,46545.47,1288071,81119.48,29714.74,78837.51,21544.4,45621.09,56486.57,3996.873,39215.91
2/6/2035,3,OffPeak,49033.52,51359.56,37867.72,46676.16,1233140,78431.32,28872.65,77432.02,21358.51,44688.64,55698.7,3965.932,37689.18
2/6/2035,4,OffPeak,47227.77,50527.57,37341.04,47717.52,1189824,75837.72,28519.71,78349.52,21223.72,44429.34,55830,4011.67,37315.13
2/6/2035,5,OffPeak,45971.96,49941.82,38015.33,49985.74,1158744,76570.27,28736.43,79512.68,21302.44,45120.13,56992.43,4218.837,37681.55
2/6/2035,6,OnPeak,45406.58,51356.84,40853.38,51395.7,1141286,81799.13,29939.19,83650.58,23054.42,47387.22,60120.11,4887.435,40764.02
2/6/2035,7,OnPeak,48373.93,56474.35,46101.77,51400.54,1168327,92032.43,33366.37,94927.87,24499.73,53774.05,65974.04,5639.476,48857.23
2/6/2035,8,OnPeak,59184.55,65419.15,49563.8,48912.14,1222033,98926.74,37753.23,105087.1,26322.09,57188.58,71147.53,6079.402,58574.91
2/6/2035,9,OnPeak,71938.23,71379.31,51199.21,49257.22,1323566,99130.34,39674.24,108055.2,27292.62,59059.27,71841.41,6301.382,65550.54
2/6/2035,10,OnPeak,74905.65,73600.37,51153.91,49792.39,1461005,99212.09,40363.08,108641.8,27372.3,60256.73,71675.78,6298.692,68295.63
2/6/2035,11,OnPeak,74670.92,74602.24,50452.79,51899.34,1556109,98473.1,40016.34,109484.1,27581.52,60254.61,71987.65,6255.641,68144.46
2/6/2035,12,OnPeak,73754.3,74506.59,49922.75,49601.63,1621970,98740.8,39369.29,110112.5,27264.36,60634.84,71693.69,6145.324,68220.79
2/6/2035,13,OnPeak,73689.2,73697.99,49000.2,46408.47,1592750,98013.05,38435.87,108797.2,26321.51,60626.3,71004.28,6204.518,63607.02
2/6/2035,14,OnPeak,73235.19,73280.68,47903.23,46946.88,1603578,95653.52,38361.57,106479.3,26385.84,60392.95,70277.57,6130.524,61929.14
2/6/2035,15,OnPeak,72354.56,71285.17,47698.59,49439.11,1629178,93423.79,37836.82,104077.7,25930.11,59525.45,69661.3,6028.278,63655.88
2/6/2035,16,OnPeak,73387.67,69929.02,47690.2,48199.8,1637455,91812.83,37669.64,102770.9,25287.9,58713.57,69400.16,5961.012,63385.64
2/6/2035,17,OnPeak,74449.91,69353.1,49141.1,47212.54,1635581,91370.41,37921.96,102018.8,25668.01,59027.52,70352.18,6131.869,63648.23
2/6/2035,18,OnPeak,78035.8,68951.85,52737.32,47876.66,1619794,95119.72,39544.21,105732.2,26564.42,60961.52,71462.39,6142.632,66268.1
2/6/2035,19,OnPeak,83317.86,71207.47,53195.24,46949.55,1549398,101675.8,40327.48,107690.9,26487.23,60214.18,70223.86,5926.033,67414.7
2/6/2035,20,OnPeak,81799.89,74434.77,52024.46,44912.03,1519675,98671.87,38776.42,104714.5,25002.94,59297.84,68043.73,5741.721,65642.15
2/6/2035,21,OnPeak,77910.73,74023.78,49612.45,44429.87,1555808,93242.66,36870.91,98554.4,24046.49,57262,65135.43,5397.315,61065.02
2/6/2035,22,OnPeak,72844.56,72323.3,47195.39,43828.89,1569356,89345.85,34688.32,92651.7,22833.17,53885.73,63325.36,4965.464,55848.17
2/6/2035,23,OffPeak,66769.25,67926.69,45328.52,43134.7,1534154,93465.47,33694.54,88782.86,22864.4,50412.78,60887.1,4541.695,49970.23
2/6/2035,24,OffPeak,60113.16,62675.75,42305.95,43828.36,1450781,92236,32781.25,83722.44,22190.3,47794.17,58213.07,4216.147,44959.49
2/7/2035,1,OffPeak,54786.61,58262.73,39997.93,45204.45,1325563,85352.9,30953.11,79569.5,21325.77,45255.89,56067.28,3978.039,40596.08
2/7/2035,2,OffPeak,53443.42,53891.68,38256.86,46550.39,1274112,83337.97,29352.52,75871.13,20889.72,43601.67,54775.02,3877.147,37774.67
2/7/2035,3,OffPeak,51820.98,50831.58,36827.77,46672.18,1220461,79880.39,28146.66,74343.65,20634.5,42690.54,54049.81,3834.098,36360.91
2/7/2035,4,OffPeak,50147.14,49456.43,35975.69,47715.99,1178153,76645.63,27815.39,74209.95,20257.6,42498.8,53821.5,3830.063,35683.05
2/7/2035,5,OffPeak,48331.1,48233.3,35985.75,49986.54,1147793,75449.82,27790.63,74525.8,19995.02,42655.83,53964.75,3926.92,35447.93
2/7/2035,6,OnPeak,46897.11,48262.26,37107.89,51398.66,1130743,77257.95,27948.52,73238.98,20669.79,43157.44,54994.37,4165.028,36583.82
2/7/2035,7,OnPeak,47779.44,49418.11,39452.8,51391.68,1157154,80503.95,29203.91,74759.77,21285.08,45469.03,56534.32,4475.778,40655.62
2/7/2035,8,OnPeak,52230.45,51936.82,42488.79,48910.84,1209610,83759.55,30976.33,78733.9,22042.72,47165.08,58674.16,4767.7,45318.27
2/7/2035,9,OnPeak,57668.3,55231.63,45724.36,49263.48,1308780,86862.88,32965.45,83349.77,22888.19,49944.98,60821.45,5140.358,49487.79
2/7/2035,10,OnPeak,63762.45,60181.38,46999.15,49807.65,1443048,90039.95,34915.85,88080.96,23610.94,52672.11,63150.79,5319.287,52703.08
2/7/2035,11,OnPeak,67836.64,64063.89,47047.8,51898.53,1535935,89945.37,35740.91,90644.57,24012.12,53922.11,64638.51,5355.61,53602.34
2/7/2035,12,OnPeak,67432.3,65191.55,46757.6,49597.7,1600263,91189.27,36134.09,91498.57,23710.91,54343.51,64775.8,5307.177,53008.43
2/7/2035,13,OnPeak,65703.61,64897.2,46125.25,46404.13,1571720,92498.88,35942.14,90457.39,23195.43,53708.98,64250.54,5266.818,50232.83
2/7/2035,14,OnPeak,63705.91,64794.23,44875.64,46946.5,1582297,88124.41,35697.57,87801.86,23232.25,53288,63705.89,5194.171,47819.07
2/7/2035,15,OnPeak,62758.47,63069.66,44397.58,49439.89,1607300,85083.6,35449.89,85465.5,23262.84,52011.88,63677.53,5121.523,47096.91
2/7/2035,16,OnPeak,63138.82,60888.09,44375.78,48196.72,1615385,82890.74,35322.96,84927.39,23531.09,51293.36,64399.76,5157.848,46814.46
2/7/2035,17,OnPeak,65201.61,59737.57,45875.32,47199.62,1613556,82416.27,35507.17,85487.23,23804.18,51944.64,66238.16,5511.668,48002.27
2/7/2035,18,OnPeak,70598.45,59701.84,49749.98,47875.39,1598137,86314.68,37123.22,90537.63,24486.72,53882.32,67839.3,5651.583,51674.06
2/7/2035,19,OnPeak,79091.18,62711.85,50160.92,46945.36,1529381,93436.61,37864.68,93330.2,24095.05,53508.96,67330.45,5527.813,55336.7
2/7/2035,20,OnPeak,79887.87,66127.86,48958.27,46674.45,1500350,91870.53,36541.2,90322.04,23115.59,52665.58,65286.13,5346.193,55046.63
2/7/2035,21,OnPeak,76471.59,66465.4,46875.02,44671,1535643,87497.63,34750.24,85061.09,22281.85,51192.88,63204.51,5108.069,51298.48
2/7/2035,22,OnPeak,71372.85,65419.67,44424.42,44429.32,1548873,84633.17,33027.37,81872.41,21631.87,48712.07,61874.95,4763.663,46817.52
2/7/2035,23,OffPeak,66373.5,62426.41,42450.2,44069.75,1514494,89597.53,32400.45,80216.24,21612.48,46248.26,59870.91,4420.624,43080.08
2/7/2035,24,OffPeak,61089.73,58444.76,39937.55,43715.36,1433063,89802.71,31705.41,75924.59,21039.64,43862.86,57571.41,4103.147,39490.72
2/8/2035,1,OffPeak,56003.01,53929.72,37557.41,44425.34,1309815,84174.72,29977.9,71183.4,20389.28,41686.65,55722.57,3952.48,36325.8
2/8/2035,2,OffPeak,54565.61,50055.53,36143.41,43251.55,1259669,82074.84,28759.64,68013.13,19612.45,40333.56,54418.38,3851.587,33550.19
2/8/2035,3,OffPeak,53309.79,47392.84,34658.96,43372.04,1207370,78045,27891.24,66524.08,19393.89,39462.02,53846.87,3776.253,31850.92
2/8/2035,4,OffPeak,51356.69,45766.69,33780.04,42786.02,1166130,74496.05,27383.51,66438.84,19081.76,38807.54,53451.43,3758.766,31194.44
2/8/2035,5,OffPeak,49646.87,44968.32,33702.88,44426.97,1136537,72979.65,26976.39,66361.97,19055.38,38804.69,53621.54,3835.444,31076.88
2/8/2035,6,OnPeak,48439.03,45052.04,34284.93,44548.41,1119916,73641.67,27268.96,65157.04,19273.63,39118.53,54434.8,4026.468,31799.02
2/8/2035,7,OnPeak,48464.73,45733.22,35660.34,45204.27,1145661,75093.95,27897.44,63993.88,19275.51,40455.09,55479.33,4248.433,33632.64
2/8/2035,8,OnPeak,50947.22,47054.29,37778.82,44428.6,1196793,76653.63,28624.97,66956.92,20121.19,41531.67,56852.16,4421.969,35379.23
2/8/2035,9,OnPeak,54181.83,48110.05,40702.42,44070.11,1293461,79471.63,29894.31,70957.78,21004.48,44091.54,58790.55,4820.168,38192.99
2/8/2035,10,OnPeak,59492.96,52430.81,42668.25,45446.61,1424367,83737.11,31614.09,76905.59,21686.72,46950.93,61096.02,5060.983,42189.98
2/8/2035,11,OnPeak,65405.49,56843.44,43681.36,45320.33,1514901,86826.01,32513.45,80141.05,22193.95,48665.22,62873.23,5149.774,44889.25
2/8/2035,12,OnPeak,69137.02,58747.01,43760.2,44550.04,1577596,89377.91,33186.81,83906.27,22182.29,49292.82,63664.11,5134.977,46073.99
2/8/2035,13,OnPeak,70661.84,59358.39,43069.14,42662.7,1549779,91213.31,33445.32,83419.95,22222.79,48892.21,63547.7,5109.414,46096.89
2/8/2035,14,OnPeak,71693.23,59425.36,41297.88,42058.56,1560086,86114.31,32897.34,80212.91,21985.87,48754.18,63399.98,5073.091,43185.42
2/8/2035,15,OnPeak,71095.31,58418.31,40799.71,44069.03,1584458,82784.95,32470.11,77069.37,21701.32,47802.61,63297.02,5023.314,41477.01
2/8/2035,16,OnPeak,70663.55,55640.63,40999.31,44430.77,1592338,80731.56,32363.3,76783.59,21618.54,47235.12,63834.21,5063.673,41406.78
2/8/2035,17,OnPeak,71970.79,54127.78,42673.29,44552.59,1590556,80580.88,32770.41,78155.66,22357.02,48019.95,65909.88,5465.928,42383.88
2/8/2035,18,OnPeak,76293.41,53950.57,47171.9,45445.32,1575526,84764.61,35004.09,84287.31,23393.43,51028.59,67988.52,5709.433,46060.25
2/8/2035,19,OnPeak,83324.7,57993.05,48013.94,45445.14,1508512,93487.91,36757.91,88991.77,23619.84,51597.08,67739.32,5648.893,49733.58
2/8/2035,20,OnPeak,83307.58,63720.95,47448.66,36180.68,1480221,93229.83,36233.15,86897.73,22770.46,51413.86,66359.02,5448.438,50516.8
2/8/2035,21,OnPeak,79846.75,66171.4,46021.25,35643.87,1514615,89693.7,34990.15,83428.3,22042.66,50138.6,64483.32,5191.48,49026.71
2/8/2035,22,OnPeak,75154.07,66098.98,44016.83,34782.51,1527511,86630.45,33459.25,81461.3,21323.89,47979.79,63106.01,4770.391,45797.66
2/8/2035,23,OffPeak,69077.06,63734.6,41983.91,34996.18,1494000,91081.87,32380.33,81551.54,21674.21,45936.84,60816.98,4362.778,42319.76
2/8/2035,24,OffPeak,62438.09,58486.79,39090.5,35320.21,1414634,90354.12,31171.37,77286.63,21032.8,43743.5,58524.94,4041.266,38344.14
2/9/2035,1,OffPeak,56062.98,53474.1,36601.34,36506.08,1291722,85182.98,29654.37,73728.64,20462.47,41924.4,56892.46,3902.706,34212.8
2/9/2035,2,OffPeak,55021.32,49947.81,35064.89,38348.94,1242722,84392.71,28793.7,71300.38,20054.04,41385.8,55846.42,3855.623,32537.96
2/9/2035,3,OffPeak,54562.18,48171.34,33952.8,40899.89,1191624,81480.14,27996.51,70921.02,19861.53,40662.16,55559.91,3850.242,31818.86
2/9/2035,4,OffPeak,53431.43,47347.15,33516.71,41253.86,1151331,79008.38,27775.15,71220.16,19740.03,40360.94,56065.79,3909.433,31574.59
2/9/2035,5,OffPeak,52331.52,47105.09,34145.7,42782.36,1122417,79755.37,28157.49,74062.88,20355.11,41367.08,57384.89,4175.789,32545.59
2/9/2035,6,OnPeak,51593.13,48680.27,37376.27,42066.79,1106177,85700.73,29719.39,80510.39,22327.81,44329.54,61067.66,4934.521,35887.64
2/9/2035,7,OnPeak,54478.23,54935.73,42846.05,41824.28,1131332,96059.05,33782.77,92746.95,24656.96,51795.66,66794.75,5747.103,45275.52
2/9/2035,8,OnPeak,65641.91,64527.69,46938.77,40557.63,1181291,102369.9,38226.9,102673.9,26213.42,56008.82,72366.67,6184.338,56168.78
2/9/2035,9,OnPeak,78071.78,71102.46,49322.25,39891.73,1275739,103710,40311.98,106064.8,27314.09,58399.64,73179.93,6457.441,63507.78
2/9/2035,10,OnPeak,81472.64,74002.7,49734.88,40557.79,1403678,104210.1,40926.53,107109.3,27608.84,59766.71,73188.88,6437.26,67178.04
2/9/2035,11,OnPeak,82685.66,74596.4,49072.34,40443.36,1492123,103660.3,40229.95,108722,28001.81,59940.48,73542.53,6410.354,67371.95
2/9/2035,12,OnPeak,81697.09,74346.11,48626.16,40558.62,1553374,104309.5,39511.7,110125.8,27825.35,60348.93,73051.59,6305.418,67254.39
2/9/2035,13,OnPeak,80535.48,73003.15,48131.35,38575.03,1526199,103099.3,38685.09,109970.4,27030.82,60700.56,72508.43,6345.777,63141.36
2/9/2035,14,OnPeak,80225.38,72259.21,47356.41,40781.46,1536269,100720.5,39448.24,109223.4,26929.55,60736.51,72207,6259.677,63061.97
2/9/2035,15,OnPeak,80208.25,70377.36,47010.88,42419.82,1560078,97876.8,39567.43,107913.2,26559.79,60028.93,72242.82,6199.136,64307.78
2/9/2035,16,OnPeak,80708.52,69234.98,47029.33,40225.21,1567778,96495.07,39804.27,106726.6,26334.42,59282.63,72474.11,6135.905,64571.92
2/9/2035,17,OnPeak,82070.59,68302.75,48250.44,38903.29,1566035,95943.65,40251.61,104891.6,26169.63,59373.68,73714.13,6332.324,64915.43
2/9/2035,18,OnPeak,85846.66,67858.02,51529.64,37910.4,1551352,99558.31,41500.82,107570.5,26834.75,61197.68,75651.03,6483.003,66213.14
2/9/2035,19,OnPeak,90484.52,70247.79,51990.91,37372.55,1485884,107901.7,42084.39,110194.4,27012.93,60594.32,75170.52,6309.454,67484.93
2/9/2035,20,OnPeak,89514.78,74648.08,51039.86,38238.04,1458244,104000.1,40711.36,107614,25573.94,59952.14,73602.22,6139.941,65967.35
2/9/2035,21,OnPeak,86077.95,75364.03,48941.5,39344.68,1491844,97367.06,38878.58,101377.1,23942.07,58293.43,71196.78,5799.571,62034.48
2/9/2035,22,OnPeak,80240.8,73624.56,46215.82,39675.18,1504443,92328.98,36531.91,97025.26,23747.14,54995.02,69634.43,5288.343,57323
2/9/2035,23,OffPeak,72481.35,68266.03,43880.98,39673.89,1471710,95860.28,35079.95,93288.42,23343.72,51351.55,67003.66,4826.895,50932.07
2/9/2035,24,OffPeak,63942.35,61911.93,41032.86,39782.17,1394171,94642.03,33584.63,86830.88,22379.08,48391.62,64428.11,4499.992,45874
2/10/2035,1,OffPeak,56220.59,57128.99,38587.3,40226.69,1224475,88344.02,31748.75,82081.33,21790.91,45955.14,61882.41,4333.183,41422.04
2/10/2035,2,OffPeak,54502.21,53333.71,36958.6,40442.37,1181195,86856.46,30248.78,79093.21,21352.36,44937.89,60751.32,4269.956,38551.78
2/10/2035,3,OffPeak,53592.47,51116.38,35668.73,41367.75,1136922,83698.63,29363.36,78090.48,20882.93,44012.24,60561.8,4245.742,37141.08
2/10/2035,4,OffPeak,52055.69,50064.85,35194.05,42544.89,1107258,80733.16,28956.24,78270.97,20800.29,43876.65,60991.56,4307.623,36767.03
2/10/2035,5,OffPeak,51183.65,49793.07,35888.46,45320.15,1091162,81170.77,29194.63,80366.66,21091.45,44782.53,62376.33,4551.111,37422
2/10/2035,6,OnPeak,50402.42,51100.59,38627.56,47873.08,1100893,86490.99,30491.81,85671.07,22625.97,47240.23,65999.41,5343.502,40148.74
2/10/2035,7,OnPeak,53338.93,56580.58,43723.3,49265.31,1167541,96171.26,34316.81,97006.86,24795.01,53773.15,71710.1,6100.927,48936.63
2/10/2035,8,OnPeak,64637.94,65607.24,47821.04,47513.01,1263116,102113.4,38877.04,106638,26380.01,57560.93,76908.95,6513.946,58541.32
2/10/2035,9,OnPeak,77501.27,71069.66,50187.76,47513.78,1270179,103001.5,40505.47,109642.9,27237.68,59704.91,77787.88,6729.202,65646.72
2/10/2035,10,OnPeak,79990.66,73021.46,51075.08,47514.54,1308894,103323.7,41418.78,109967.1,27241.02,60598.76,77577.47,6691.532,68066.61
2/10/2035,11,OnPeak,80765.06,73113.3,50964.38,49806.86,1354197,102743.4,41545.71,110740.9,27682.1,60716.75,77258.14,6643.1,67532.24
2/10/2035,12,OnPeak,78906.15,72956.6,50974.45,49806.59,1393981,102786.7,41824.34,112047.7,27428.95,60911.31,76547.84,6491.075,67335.29
2/10/2035,13,OnPeak,77398.47,71902.99,50581.94,44911.48,1352800,101629.3,41395.56,110633.9,26161.75,61356.49,75994.24,6526.055,63347.47
2/10/2035,14,OnPeak,77014.7,71568.77,49414.51,46053.36,1311278,98910.73,41338.29,109507.5,26590.65,61428.46,75436.15,6442.643,63005.49
2/10/2035,15,OnPeak,76798.82,69687.67,49146.13,47518.87,1321428,96010.96,41180.38,108419.5,26474.9,60769.27,75276.48,6369.994,64124.58
2/10/2035,16,OnPeak,77158.61,68478.65,48738.54,46805.63,1339074,94015.28,41133.94,107563.9,26442.95,59915.35,75574.92,6296.001,64307.78
2/10/2035,17,OnPeak,78919.85,67932.85,49661.09,46962.9,1378827,93568.06,41155.61,106684.8,26611.55,59920.67,76992.51,6499.147,64319.99
2/10/2035,18,OnPeak,83256.18,68095.27,52594.75,46283.09,1453991,97065.72,42198.94,109833.4,27203.89,61930.12,79148.77,6674.042,66048.27
2/10/2035,19,OnPeak,89507.95,70395.71,53097.95,46528.25,1514155,105696.1,42432.67,111596.5,27156.15,61514.6,78660.83,6508.566,69103.26
2/10/2035,20,OnPeak,90246.37,74927.23,52307.92,48382.39,1536727,102397.2,41058.1,109173.2,25615.11,60922.88,77450.63,6298.692,67968.9
2/10/2035,21,OnPeak,87724.41,75573.69,50003.26,46677.49,1491464,96073.48,39181.98,103243.8,24079.28,59256.82,75361.53,5990.609,63915.42
2/10/2035,22,OnPeak,82529.76,73626.68,47242.35,45790.61,1456510,91320.72,36853.88,99042.38,23521.76,56039.95,73739.5,5475.345,58548.96
2/10/2035,23,OffPeak,74636.66,68291.95,45088.66,44911.29,1399701,95419.48,35237.82,94301.17,23182.55,52477.28,70889.38,5021.968,52252.7
2/10/2035,24,OffPeak,66119.94,62166.77,42051,45203.53,1308498,94178.79,33821.47,88009.09,22232.3,49608.47,67682.62,4699.089,46580.88
2/11/2035,1,OffPeak,58603.76,57080.64,39508.15,45791.73,1195606,88041.07,31753.4,83175.95,21327.81,47117.68,65256.28,4520.17,42556.4
2/11/2035,2,OffPeak,56758.55,53348.65,38171.32,45926.5,1153817,86838.84,30510.39,80059.16,21236.78,45838.53,64064.02,4447.528,39542.63
2/11/2035,3,OffPeak,55960.19,50958.79,36958.6,45932.3,1111065,83975.95,29724.03,78755.63,21039.11,44957.44,63786.46,4413.897,37834.22
2/11/2035,4,OffPeak,54257.21,50010.29,36457.08,46947.26,1082417,81404.8,29264.28,78657.02,20827.79,44639.91,64169.96,4471.742,37339.55
2/11/2035,5,OffPeak,52951.72,49933.03,37122.98,49988.91,1066876,81964.23,29457.78,80259.7,21048.81,45520.42,65474.14,4716.576,37838.79
2/11/2035,6,OffPeak,52196.18,51285.41,39810.08,51211.31,1076271,87505.67,30676.02,85808.1,22850.58,48003.62,68522.73,5461.892,40811.34
2/11/2035,7,OffPeak,54778.04,56515.73,44229.86,51038.72,1140631,97219.6,34288.95,97458.09,24442.62,54454.01,74615.43,6213.935,49556.49
2/11/2035,8,OffPeak,65695.05,66189.55,48131.35,50697.68,1232918,103387.8,38860.02,106733.3,26432.64,58137.16,79408.42,6597.357,59704.68
2/11/2035,9,OffPeak,78104.34,71964.02,50489.69,51392.48,1239739,104739.1,40966.77,109507.5,27401.54,60217.18,79990.38,6805.888,65979.56
2/11/2035,10,OffPeak,81205.38,74123.51,51044.88,52735.07,1277125,105032.4,41934.24,109973.7,27609.76,61579.05,79451.71,6778.979,68756.68
2/11/2035,11,OffPeak,82548.59,74367.89,50799.99,52755.89,1320870,104466.6,42231.45,111055,27992.59,61360.38,78881.66,6707.676,68692.57
2/11/2035,12,OffPeak,82312.16,73930.67,50560.14,50160.81,1359317,105287.3,42443.52,111868.9,27910.42,61962.77,78029.62,6505.875,68414.7
2/11/2035,13,OffPeak,82545.16,73249.96,50103.89,47362.26,1319522,104756.7,41864.59,110672.3,27084.5,62306.91,77053.7,6585.25,65149
2/11/2035,14,OffPeak,82994.05,72572.66,49189.75,47519.64,1279426,102846,41920.32,109571,27053.79,62393.03,76644.83,6489.73,63849.77
2/11/2035,15,OffPeak,82927.23,70458.83,48835.83,49443.29,1289225,100111.3,41733.01,107968.3,26828.34,61490.02,76137.48,6409.009,65500.16
2/11/2035,16,OffPeak,82963.2,69099.4,48656.35,48575.35,1306263,98614.17,41714.43,106875.4,26791.9,60673.81,76282.22,6328.289,65978.02
2/11/2035,17,OffPeak,83741.04,68316.9,49540.3,48388.84,1344663,97637.96,41644.78,105937.8,26752.18,60522.8,77380.5,6481.658,66410.09
2/11/2035,18,OffPeak,87066.51,68138.23,52851.38,48204.7,1417285,100718.9,42548.78,109071.3,27401.97,62777.71,79375.59,6668.66,68283.4
2/11/2035,19,OffPeak,91452.52,70433.66,53643.09,48743.3,1475374,109086.3,42604.49,111655,27265.52,62386.23,78987.61,6488.385,69860.53
2/11/2035,20,OffPeak,91344.59,75653.57,52889.96,47865.66,1497162,105519.7,41202.07,109306.9,25711.61,61748.83,77543.13,6283.893,68152.09
2/11/2035,21,OffPeak,89471.98,76711.49,50645.68,46536.57,1453466,99515.03,39358.46,103558,24088.11,59885.98,75380.94,5947.558,63955.11
2/11/2035,22,OffPeak,83895.23,74819.85,47958.59,45185.13,1419716,94776.68,37240.86,99288.07,22795.31,56610.75,73536.55,5416.151,59242.09
2/11/2035,23,OffPeak,75885.63,69742.15,45613.66,44059.87,1364847,98618.99,35836.88,95429.25,22513.89,53310.22,70396.95,4949.32,52788.58
2/11/2035,24,OffPeak,67267.82,63021.37,42524,44189.37,1276739,97863.99,34508.74,90163.27,21326.61,50438.78,67197.66,4622.409,47405.31
2/12/2035,1,OffPeak,59717.4,58088.73,39907.37,45185.5,1205622,91925.02,32660.51,84613.2,20947.6,47966.81,65062.3,4471.742,42222.04
2/12/2035,2,OffPeak,57819.08,54222.25,38496.72,44788.38,1161377,91006.54,31398.91,81777.15,21269.78,46710.52,64064.02,4384.303,39232.7
2/12/2035,3,OffPeak,57207.44,51865.07,37215.23,44907.27,1115239,88217.39,30494.91,79880.35,21431.65,45812.98,63629.79,4354.706,37860.16
2/12/2035,4,OffPeak,55550.72,50844.09,36862.99,45676.6,1078850,85814.55,30279.74,80035.77,21292.22,45614,63950.61,4396.409,37437.27
2/12/2035,5,OffPeak,54462.81,50580.29,37562.44,48385.49,1052739,85954.02,30313.79,81569.92,21657.55,46283.36,65251.8,4638.551,38069.32
2/12/2035,6,OnPeak,53421.15,51688.86,40457.53,50158.96,1038070,91658.94,31532.05,86844.25,23260.1,48797.36,68691.36,5339.466,40782.33
2/12/2035,7,OnPeak,56158.91,57253.09,45305.03,51206.75,1060791,101850.5,35140.3,97740.52,24423.38,55365.2,74325.95,6099.582,49744.27
2/12/2035,8,OnPeak,66815.52,66965.69,49374.25,50320.54,1105909,107962.6,39567.43,106460.9,26502.42,58719.5,79171.16,6540.853,59245.14
2/12/2035,9,OnPeak,79704.55,72902.21,51766.15,50707.53,1191189,108757.7,41505.46,109109.7,27681.64,60824.66,79875.48,6750.729,65500.16
2/12/2035,10,OnPeak,83480.62,75691.84,52242.51,52072.56,1306761,109437.4,42480.66,109469,27987.35,61988.55,79415.88,6707.676,68272.7
2/12/2035,11,OnPeak,85133.95,76309.55,52163.67,52755.62,1386728,108712.8,42607.6,110625.5,28152.48,61964.48,79045.81,6648.48,68817.76
2/12/2035,12,OnPeak,85085.97,75559.22,52081.48,50884.55,1442006,108797.8,42723.7,111384.3,27948.98,62329.79,78310.14,6524.709,68313.92
2/12/2035,13,OnPeak,85272.71,74138.84,51672.21,46536,1417480,107536.2,42058.08,110750.9,27228.86,62437.06,77290.96,6546.235,64452.82
2/12/2035,14,OnPeak,85952.88,73434.8,50732.89,46292.32,1426567,105160.7,42067.37,109774.9,27282.91,62383.07,76776.14,6413.045,63666.56
2/12/2035,15,OnPeak,85982.01,71397.59,50325.31,47869.75,1448056,101933.9,41587.5,108265.8,27026.99,61425.86,76385.2,6328.289,64758.18
2/12/2035,16,OnPeak,86442.88,70611.58,50046.87,48045.13,1455007,100244.4,41650.96,107440.2,26886.2,60699.64,76315.07,6231.424,65303.21
2/12/2035,17,OnPeak,86547.41,70220.97,51142.17,48201.61,1453434,99702.58,41616.91,106517.7,26966.27,60472.79,77146.22,6379.412,66023.84
2/12/2035,18,OnPeak,89226.96,70608.85,54332.47,49606.36,1440179,103177.8,42301.11,110038.9,27681.8,62663.37,78866.75,6597.357,67668.13
2/12/2035,19,OnPeak,92059.02,72880.64,55080.58,50160.02,1381093,112497.4,43172.6,112530.7,27603.29,62204.85,78495.17,6438.607,69530.75
2/12/2035,20,OnPeak,91808.9,77529.71,54129.52,44907.63,1356111,108889.1,41943.53,110627.2,26222,61552.18,77268.59,6252.95,67797.91
2/12/2035,21,OnPeak,90556.48,78153.78,51938.91,44431.68,1386476,102615.2,40404.88,105336.2,24627.28,59927.03,74387.11,5923.342,63771.91
2/12/2035,22,OnPeak,84957.48,76122.55,49090.79,43829.97,1397847,98237.48,38116.99,100529.8,23136.09,56343.41,72530.81,5409.424,58686.36
2/12/2035,23,OffPeak,77326.52,70943.77,46760.96,43139.44,1368285,102196.8,36660.38,96662.6,22830.55,53225.15,69528.48,4952.01,52064.91
2/12/2035,24,OffPeak,68763.52,64174.9,43629.37,43831.22,1298161,101369.7,35175.91,90484.13,21782.61,50137.15,66436.63,4618.374,47162.56
2/13/2035,1,OffPeak,61009.21,58955.55,40952.33,45185.32,1172121,95111.7,33304.45,86087.2,21265.67,47651.15,64081.93,4477.123,42615.95
2/13/2035,2,OffPeak,59265.07,55032.18,39353.85,46534.49,1128885,93829.34,31909.74,82485.74,21139.93,46660.87,63109,4401.789,39666.3
